PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Age_group,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Family_size
0170_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Age_18-25,788.0,0,170,1,1,E,10.0,S,1,0,0,0,0,0,0,5
0171_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,171,1,1,G,30.0,S,1,0,0,0,0,0,0,12
0172_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,172,1,1,G,24.0,P,1,0,0,0,0,0,0,6
0173_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Age_51+,990.0,0,173,1,1,E,11.0,S,1,0,0,0,0,0,0,4
0174_01,Earth,False,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Age_18-25,593.0,0,174,1,1,F,38.0,P,1,0,0,0,0,0,0,8
0177_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Age_31-50,27428.0,0,177,1,1,B,2.0,S,1,0,0,0,0,0,0,4
0178_01,Mars,False,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Age_31-50,3722.0,0,178,1,1,D,6.0,S,1,0,0,0,0,0,0,7
0179_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Age_18-25,906.0,0,179,3,0,G,26.0,P,1,0,0,0,0,0,0,10
0179_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,179,3,0,G,26.0,P,1,0,0,0,0,0,0,10
0179_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,179,3,0,G,26.0,P,1,0,0,0,0,0,0,10
0181_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Age_18-25,394.0,0,181,1,1,G,27.0,P,1,0,0,0,0,0,0,8
0182_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,182,1,1,C,3.0,P,1,0,0,0,0,0,0,2
0183_01,Earth,False,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Age_31-50,821.0,0,183,1,1,F,36.0,S,1,0,0,0,0,0,0,9
0186_01,Earth,False,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Age_18-25,1018.0,0,186,1,1,G,28.0,P,1,0,0,0,0,0,0,8
0188_01,Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,188,1,1,G,31.0,S,1,0,0,0,0,0,0,5
0189_01,Earth,False,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Age_31-50,788.0,0,189,1,1,E,8.0,P,1,0,0,0,0,0,0,4
0190_01,Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,190,1,1,G,32.0,S,1,0,0,0,0,0,0,0
0192_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,192,3,0,G,29.0,P,1,0,0,0,0,0,0,10
0192_02,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,192,3,0,G,29.0,P,1,0,0,0,0,0,0,10
0192_03,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Age_31-50,908.0,0,192,3,0,G,29.0,P,1,0,0,0,0,0,0,10
0193_01,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,193,3,0,F,41.0,P,1,0,0,0,0,0,0,5
0193_02,Mars,False,TRAPPIST-1e,23.0,False,559.9157303370787,0.0,8.0,1072.0,0.0,Age_18-25,1639.9157303370787,0,193,3,0,F,41.0,P,1,0,0,0,0,0,0,5
0193_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,193,3,0,F,41.0,P,1,0,0,0,0,0,0,5
0195_01,Mars,False,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Age_31-50,1273.0,0,195,1,1,F,42.0,P,1,0,0,0,0,0,0,8
0196_01,Mars,False,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Age_18-25,1778.0,0,196,1,1,D,5.0,P,1,0,0,0,0,0,0,9
0197_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Age_31-50,2342.0,0,197,1,1,C,5.0,P,1,0,0,0,0,0,0,4
0198_01,Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,198,1,1,G,30.0,P,1,0,0,0,0,0,0,8
0199_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,199,1,1,G,33.0,S,1,0,0,0,0,0,0,6
0200_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,200,1,1,G,31.0,P,1,0,0,0,0,0,0,10
0201_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,201,2,0,B,3.0,S,1,0,0,0,0,0,0,6
0201_02,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,201,2,0,B,3.0,S,1,0,0,0,0,0,0,6
0202_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,202,2,0,B,9.0,P,1,0,0,0,0,0,0,7
0202_02,Europa,False,55 Cancri e,35.0,False,0.0,2433.0,103.96658711217184,878.0,443.0,Age_31-50,3857.966587112172,0,202,2,0,A,2.0,P,1,0,0,0,0,0,0,7
0203_01,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,203,1,1,C,8.0,S,1,0,0,0,0,0,0,1
0205_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Age_26-30,773.0,0,205,1,1,G,34.0,S,1,0,0,0,0,0,0,16
0206_01,Europa,False,55 Cancri e,35.5,False,2.0,1720.0,12.0,1125.0,122.0,Age_31-50,2981.0,0,206,1,1,C,9.0,S,1,0,0,0,0,0,0,2
0207_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,207,1,1,G,32.0,P,1,0,0,0,0,0,0,7
0210_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,210,1,1,D,6.0,P,1,0,0,0,0,0,0,3
0211_01,Mars,False,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Age_26-30,1040.0,0,211,3,0,F,44.0,P,1,0,0,0,0,0,0,2
0211_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,211,3,0,F,44.0,P,1,0,0,0,0,0,0,2
0211_03,Mars,False,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Age_13-17,1337.0,0,211,3,0,F,44.0,P,1,0,0,0,0,0,0,6
0212_01,Earth,False,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Age_13-17,982.0,0,212,2,0,E,9.0,P,1,0,0,0,0,0,0,9
0212_02,Earth,False,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Age_31-50,732.0,0,212,2,0,F,45.0,P,1,0,0,0,0,0,0,9
0213_01,Earth,False,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Age_18-25,794.0,0,213,1,1,F,46.0,P,1,0,0,0,0,0,0,12
0216_01,Earth,False,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Age_18-25,1974.0,0,216,1,1,F,40.0,S,1,0,0,0,0,0,0,15
0217_01,Earth,False,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Age_31-50,1544.0,0,217,1,1,F,47.0,P,1,0,0,0,0,0,0,11
0219_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,219,1,1,G,36.0,P,1,0,0,0,0,0,0,15
0220_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,12
0220_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,12
0220_03,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,12
0220_04,Earth,False,TRAPPIST-1e,25.0,False,122.0,84.0,144.89118198874297,0.0,0.0,Age_18-25,350.89118198874297,0,220,7,0,E,10.0,P,1,0,0,0,0,0,0,12
0220_05,Earth,False,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Age_13-17,1102.0,0,220,7,0,F,48.0,P,1,0,0,0,0,0,0,12
0220_06,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,12
0220_07,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,12
0221_01,Mars,False,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Age_18-25,2356.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,7
0221_02,Mars,False,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Age_18-25,1298.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,10
0221_03,Mars,False,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Age_31-50,2134.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,10
0221_04,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,221,7,0,E,13.0,S,1,0,0,0,0,0,0,10
0221_05,Mars,False,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Age_31-50,2597.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,10
0221_06,Mars,False,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Age_13-17,1370.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,10
0221_07,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,221,7,0,E,13.0,S,1,0,0,0,0,0,0,10
0222_01,Mars,False,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Age_18-25,1417.0,0,222,3,0,F,41.0,S,1,0,0,0,0,0,0,5
0222_02,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,222,3,0,F,41.0,S,1,0,0,0,0,0,0,5
0222_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,222,3,0,E,14.0,S,1,0,0,0,0,0,0,5
0223_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Age_18-25,676.0,0,223,1,1,G,35.0,S,1,0,0,0,0,0,0,8
0224_01,Mars,False,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Age_31-50,1820.0,0,224,1,1,F,42.0,S,1,0,0,0,0,0,0,4
0225_01,Earth,True,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,225,1,1,G,38.0,P,1,0,0,0,0,0,0,9
0229_01,Earth,False,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Age_18-25,803.0,0,229,1,1,F,43.0,S,1,0,0,0,0,0,0,10
0231_01,Mars,False,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Age_26-30,1806.0,0,231,1,1,F,44.0,S,1,0,0,0,0,0,0,8
0232_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,232,1,1,G,36.0,S,1,0,0,0,0,0,0,6
0233_01,Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Age_31-50,1750.0,0,233,1,1,F,45.0,S,1,0,0,0,0,0,0,5
0234_01,Earth,False,TRAPPIST-1e,43.0,False,172.30583333333334,888.0,0.0,0.0,0.0,Age_31-50,1060.3058333333333,0,234,1,1,F,50.0,P,1,0,0,0,0,0,0,12
0237_01,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,237,1,1,B,11.0,P,1,0,0,0,0,0,0,4
0239_01,Mars,False,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Age_31-50,1048.0,0,239,1,1,F,43.0,Z,1,0,0,0,0,0,0,3
0240_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,240,1,1,F,52.0,P,1,0,0,0,0,0,0,2
0241_01,Europa,False,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Age_31-50,7177.0,0,241,1,1,E,11.0,P,1,0,0,0,0,0,0,6
0242_01,Mars,False,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Age_18-25,1288.0,0,242,1,1,F,46.0,S,1,0,0,0,0,0,0,3
0243_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,243,1,1,G,37.0,S,1,0,0,0,0,0,0,13
0244_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,244,2,0,F,44.0,S,1,0,0,0,0,0,0,6
0244_02,Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,244,2,0,F,47.0,S,1,0,0,0,0,0,0,6
0245_01,Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Age_31-50,3578.0,0,245,2,0,C,6.0,P,1,0,0,0,0,0,0,3
0245_02,Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Age_31-50,12378.0,0,245,2,0,C,6.0,P,1,0,0,0,0,0,0,3
0246_01,Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Age_18-25,3261.0,0,246,1,1,D,8.0,P,1,0,0,0,0,0,0,5
0248_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Age_31-50,9684.0,0,248,1,1,C,10.0,S,1,0,0,0,0,0,0,1
0250_01,Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,250,1,1,G,38.0,S,1,0,0,0,0,0,0,10
0251_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,251,1,1,C,11.0,S,1,0,0,0,0,0,0,1
0252_01,Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Age_26-30,1571.0,0,252,1,1,F,53.0,P,1,0,0,0,0,0,0,7
0253_01,Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Age_26-30,888.0,0,253,1,1,G,42.0,P,1,0,0,0,0,0,0,11
0254_01,Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Age_18-25,1290.0,0,254,1,1,F,54.0,P,1,0,0,0,0,0,0,5
0255_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,255,1,1,A,3.0,S,1,0,0,0,0,0,0,1
0257_01,Mars,False,55 Cancri e,21.0,False,1664.0,0.0,381.35227272727275,0.0,0.0,Age_18-25,2045.3522727272727,0,257,2,0,F,49.0,S,1,0,0,0,0,0,0,7
0257_02,Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,257,2,0,F,49.0,S,1,0,0,0,0,0,0,7
0258_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Age_18-25,704.0,0,258,1,1,F,50.0,S,1,0,0,0,0,0,0,12
0260_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Age_26-30,7845.0,0,260,1,1,E,16.0,S,1,0,0,0,0,0,0,2
0261_01,Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Age_26-30,898.0,0,261,1,1,F,56.0,P,1,0,0,0,0,0,0,8
0263_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,263,1,1,G,43.0,P,1,0,0,0,0,0,0,8
0265_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,265,1,1,D,8.0,S,1,0,0,0,0,0,0,3
0267_01,Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Age_13-17,873.0,0,267,1,1,F,51.0,S,1,0,0,0,0,0,0,4
0269_01,Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Age_31-50,823.0,0,269,1,1,F,52.0,S,1,0,0,0,0,0,0,9
0270_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Age_51+,1393.0,0,270,1,1,F,59.0,P,1,0,0,0,0,0,0,15
0275_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,275,1,1,D,9.0,S,1,0,0,0,0,0,0,3
0277_01,Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Age_31-50,2487.0,0,277,1,1,F,61.0,P,1,0,0,0,0,0,0,7
0278_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,143.22757111597375,Age_31-50,1031.2275711159737,0,278,2,0,G,40.0,P,1,0,0,0,0,0,0,7
0278_02,Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Age_31-50,444.0,0,278,2,0,G,45.0,P,1,0,0,0,0,0,0,7
0281_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Age_18-25,2078.0,0,281,1,1,F,63.0,P,1,0,0,0,0,0,0,8
0282_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Age_18-25,918.0,0,282,1,1,F,54.0,S,1,0,0,0,0,0,0,6
0283_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,283,2,0,G,46.0,P,1,0,0,0,0,0,0,8
0283_02,Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Age_18-25,803.0,0,283,2,0,F,64.0,P,1,0,0,0,0,0,0,8
0285_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,285,2,0,E,16.0,P,1,0,0,0,0,0,0,12
0285_02,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,285,2,0,E,16.0,P,1,0,0,0,0,0,0,12
0286_01,Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Age_51+,1488.0,0,286,1,1,F,65.0,P,1,0,0,0,0,0,0,6
0287_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,287,2,0,B,11.0,P,1,0,0,0,0,0,0,4
0287_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Age_26-30,2085.0,0,287,2,0,B,12.0,P,1,0,0,0,0,0,0,4
0288_01,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Age_18-25,828.0,0,288,1,1,F,55.0,S,1,0,0,0,0,0,0,5
0289_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,289,1,1,C,12.0,S,1,0,0,0,0,0,0,6
0290_01,Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Age_26-30,5877.0,0,290,4,0,B,7.0,S,1,0,0,0,0,0,0,9
0290_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,290,4,0,B,7.0,S,1,0,0,0,0,0,0,9
0290_03,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,290,4,0,B,7.0,S,1,0,0,0,0,0,0,9
0290_04,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,290,4,0,B,7.0,S,1,0,0,0,0,0,0,9
0291_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Age_31-50,7678.0,0,291,1,1,D,10.0,S,1,0,0,0,0,0,0,4
0294_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,294,1,1,B,8.0,S,1,0,0,0,0,0,0,4
0297_01,Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Age_18-25,1433.0,0,297,1,1,G,47.0,P,1,0,0,0,0,0,0,9
0298_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,298,1,1,A,3.0,P,1,0,0,0,0,0,0,6
0301_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,301,1,1,G,44.0,S,1,0,0,0,0,0,0,4
0302_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Age_18-25,1385.0,0,302,1,1,F,67.0,P,1,0,0,0,0,0,0,8
0303_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,303,1,1,G,41.0,S,1,0,0,0,0,0,0,5
0304_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Age_26-30,7439.0,0,304,1,1,E,18.0,S,1,0,0,0,0,0,0,3
0305_01,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Age_18-25,3073.0,0,305,1,1,C,7.0,P,1,0,0,0,0,0,0,1
0306_01,Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Age_18-25,904.0,0,306,1,1,E,19.0,S,1,0,0,0,0,0,0,4
0307_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Age_18-25,1359.0,0,307,1,1,F,59.0,S,1,0,0,0,0,0,0,10
0309_01,Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Age_18-25,1357.0,0,309,1,1,F,60.0,S,1,0,0,0,0,0,0,1
0310_01,Europa,False,TRAPPIST-1e,67.0,False,63.48322147651007,230.0,0.0,4476.0,241.0,Age_51+,5010.48322147651,0,310,1,1,C,12.0,P,1,0,0,0,0,0,0,5
0313_01,Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Age_51+,552.0,0,313,4,0,F,68.0,P,1,0,0,0,0,0,0,13
0313_02,Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,313,4,0,G,50.0,P,1,0,0,0,0,0,0,13
0313_03,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Age_31-50,649.0,0,313,4,0,F,68.0,P,1,0,0,0,0,0,0,13
0313_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,313,4,0,G,50.0,P,1,0,0,0,0,0,0,13
0314_01,Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,Age_26-30,1790.0,0,314,1,1,G,51.0,P,1,0,0,0,0,0,0,4
0315_01,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,315,1,1,G,42.0,S,1,0,0,0,0,0,0,11
0316_01,Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,80.44743935309972,170.0,0.0,Age_18-25,2878.4474393530995,0,316,2,0,B,9.0,S,1,0,0,0,0,0,0,6
0316_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,316,2,0,B,9.0,S,1,0,0,0,0,0,0,6
0320_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,190.65719696969697,0.0,Age_18-25,192.65719696969697,0,320,2,0,G,44.0,S,1,0,0,0,0,0,0,10
0320_02,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,173.0359168241966,Age_18-25,181.0359168241966,0,320,2,0,G,44.0,S,1,0,0,0,0,0,0,10
0321_01,Mars,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,Age_51+,1227.0,0,321,1,1,F,61.0,S,1,0,0,0,0,0,0,5
0322_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,322,1,1,G,45.0,S,1,0,0,0,0,0,0,8
0324_01,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,324,1,1,G,53.0,P,1,0,0,0,0,0,0,3
0326_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,326,1,1,G,47.0,S,1,0,0,0,0,0,0,7
0327_01,Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,Age_18-25,803.0,0,327,1,1,G,48.0,P,1,0,0,0,0,0,0,7
0330_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,330,3,0,C,14.0,S,1,0,0,0,0,0,0,5
0330_02,Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,Age_31-50,5146.0,0,330,3,0,C,14.0,S,1,0,0,0,0,0,0,5
0330_03,Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,Age_31-50,2168.0,0,330,3,0,C,14.0,S,1,0,0,0,0,0,0,5
0331_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,Age_18-25,803.0,0,331,1,1,F,72.0,P,1,0,0,0,0,0,0,6
